type,initial_threshold,final_threshold,late_threshold,step_initial,step_final,step_late,kl_index,kl_name,n,pearson_r,pearson_p,spearman_r,spearman_p
early_mid_vs_improvement,0.22500000000000003,0.05000000000000002,nan,363,417,-1,0,H(~p|p),144,0.5034556347469779,1.2619771102332775e-10,0.6040922303093367,1.094676239634352e-15
early_mid_vs_improvement,0.22500000000000003,0.05000000000000002,nan,363,417,-1,1,H(p|~p),144,0.5348786071114919,4.988980621451885e-12,0.5397016157672175,2.948622779644742e-12
early_mid_vs_improvement,0.22500000000000003,0.04000000000000001,nan,363,424,-1,0,H(~p|p),144,0.5737057020596729,5.6408120695966785e-14,0.6331075667771447,1.6805711867525624e-17
early_mid_vs_improvement,0.22500000000000003,0.04000000000000001,nan,363,424,-1,1,H(p|~p),144,0.5769091625610996,3.794316510182317e-14,0.5625628008230625,2.1679425914346038e-13
early_mid_vs_improvement,0.22500000000000003,0.03,nan,363,432,-1,0,H(~p|p),144,0.6320944074191917,1.9589620275589382e-17,0.6391453937894264,6.661909665011495e-18
early_mid_vs_improvement,0.22500000000000003,0.03,nan,363,432,-1,1,H(p|~p),144,0.6117960717672656,3.765223126463738e-16,0.5635796573313482,1.9212932096143717e-13
early_mid_vs_improvement,0.22500000000000003,0.020000000000000018,nan,363,444,-1,0,H(~p|p),144,0.6342766898034371,1.4071309019403e-17,0.5857094187732761,1.2482072831156636e-14
early_mid_vs_improvement,0.22500000000000003,0.020000000000000018,nan,363,444,-1,1,H(p|~p),144,0.5756761684327067,4.4221855598609384e-14,0.5013785849114715,1.544692890186589e-10
early_mid_vs_improvement,0.22500000000000003,0.01,nan,363,463,-1,0,H(~p|p),144,0.5085499078842336,7.64215898791779e-11,0.44798907693521783,1.7992753387522793e-08
early_mid_vs_improvement,0.22500000000000003,0.01,nan,363,463,-1,1,H(p|~p),144,0.4130906764359266,2.6668415435654516e-07,0.3642034361850312,7.2078750689386275e-06
early_mid_vs_improvement,0.2,0.19,nan,368,370,-1,0,H(~p|p),144,0.18045576436137728,0.03043386231233648,0.35127932842558546,1.581576870828735e-05
early_mid_vs_improvement,0.2,0.19,nan,368,370,-1,1,H(p|~p),144,0.33694249318826325,3.6357954354236545e-05,0.3323472911863273,4.707209657585615e-05
early_mid_vs_improvement,0.2,0.18000000000000002,nan,368,372,-1,0,H(~p|p),144,0.1988693378308144,0.016868944947427675,0.369814894573142,5.06941731716881e-06
early_mid_vs_improvement,0.2,0.18000000000000002,nan,368,372,-1,1,H(p|~p),144,0.33842611901843134,3.341991934707514e-05,0.3436251542782227,2.4790868679396713e-05
early_mid_vs_improvement,0.2,0.17,nan,368,374,-1,0,H(~p|p),144,0.2134695233597362,0.010199499040295764,0.3845999330226569,1.9422662027279257e-06
early_mid_vs_improvement,0.2,0.17,nan,368,374,-1,1,H(p|~p),144,0.34417456526816753,2.4013145739166773e-05,0.3557631252466918,1.2088354141644514e-05
early_mid_vs_improvement,0.2,0.16,nan,368,376,-1,0,H(~p|p),144,0.21903160298150656,0.008350010034748593,0.3941269969501583,1.0206030092374913e-06
early_mid_vs_improvement,0.2,0.16,nan,368,376,-1,1,H(p|~p),144,0.3439122405705711,2.438157161536293e-05,0.35769233917545507,1.0754729025918849e-05
early_mid_vs_improvement,0.2,0.15000000000000002,nan,368,379,-1,0,H(~p|p),144,0.23227014615939057,0.005088652089134242,0.4025606594480055,5.676606642970745e-07
early_mid_vs_improvement,0.2,0.15000000000000002,nan,368,379,-1,1,H(p|~p),144,0.350351486041735,1.6711822731252415e-05,0.3624189133009252,8.050400520943887e-06
early_mid_vs_improvement,0.2,0.14,nan,368,381,-1,0,H(~p|p),144,0.24663867462685468,0.002882039195242052,0.41309268792482134,2.666450090594624e-07
early_mid_vs_improvement,0.2,0.14,nan,368,381,-1,1,H(p|~p),144,0.3623152883549243,8.102080826510071e-06,0.36892599111481633,5.362433402486753e-06
early_mid_vs_improvement,0.2,0.13,nan,368,384,-1,0,H(~p|p),144,0.25960502641520194,0.0016770499473441232,0.42895906822939855,8.126592377360876e-08
early_mid_vs_improvement,0.2,0.13,nan,368,384,-1,1,H(p|~p),144,0.36915758140986604,5.28458415484541e-06,0.3782103331469897,2.957176178941379e-06
early_mid_vs_improvement,0.2,0.12000000000000001,nan,368,387,-1,0,H(~p|p),144,0.276140727658869,0.0008075485022272026,0.4497658542584058,1.55556205281483e-08
early_mid_vs_improvement,0.2,0.12000000000000001,nan,368,387,-1,1,H(p|~p),144,0.3813906038262916,2.401539967916285e-06,0.3935596414677127,1.0610716070492913e-06
early_mid_vs_improvement,0.2,0.11000000000000001,nan,368,390,-1,0,H(~p|p),144,0.2915027074491102,0.0003928334273731621,0.46473178632679735,4.4145642294935195e-09
early_mid_vs_improvement,0.2,0.11000000000000001,nan,368,390,-1,1,H(p|~p),144,0.38977683960231047,1.372598103671105e-06,0.4038407440297471,5.185638933784415e-07
early_mid_vs_improvement,0.2,0.1,nan,368,394,-1,0,H(~p|p),144,0.3089960724359926,0.0001643764554207832,0.4747412332379697,1.8368995880293154e-09
early_mid_vs_improvement,0.2,0.1,nan,368,394,-1,1,H(p|~p),144,0.3981833232693607,7.712552366091997e-07,0.4136274855225359,2.564298955827439e-07
early_mid_vs_improvement,0.2,0.09000000000000001,nan,368,397,-1,0,H(~p|p),144,0.32163690652340243,8.45999200775082e-05,0.48258397658082,9.057977908089555e-10
early_mid_vs_improvement,0.2,0.09000000000000001,nan,368,397,-1,1,H(p|~p),144,0.40454579309281125,4.932803173816745e-07,0.4209384024734119,1.493061715027438e-07
early_mid_vs_improvement,0.2,0.08000000000000002,nan,368,401,-1,0,H(~p|p),144,0.3474900038991803,1.978621429761962e-05,0.49741323347050465,2.2636923774113866e-10
early_mid_vs_improvement,0.2,0.08000000000000002,nan,368,401,-1,1,H(p|~p),144,0.4172707190831629,1.9616055961329973e-07,0.428972774647574,8.118039415211445e-08
early_mid_vs_improvement,0.2,0.07,nan,368,406,-1,0,H(~p|p),144,0.3943117598719096,1.0077444786008713e-06,0.5298132905404039,8.590448119702166e-12
early_mid_vs_improvement,0.2,0.07,nan,368,406,-1,1,H(p|~p),144,0.44506477812219697,2.2821730676239534e-08,0.4593418172428562,6.997250373775346e-09
early_mid_vs_improvement,0.2,0.06,nan,368,411,-1,0,H(~p|p),144,0.44689104181669864,1.9677997681754494e-08,0.5616465476044898,2.416348033797602e-13
early_mid_vs_improvement,0.2,0.06,nan,368,411,-1,1,H(p|~p),144,0.47552159667394167,1.7134796996581675e-09,0.4950081597508677,2.8474376323644464e-10
early_mid_vs_improvement,0.2,0.05000000000000002,nan,368,417,-1,0,H(~p|p),144,0.5079346272101328,8.123015069489741e-11,0.5996301877103805,2.004819556946095e-15
early_mid_vs_improvement,0.2,0.05000000000000002,nan,368,417,-1,1,H(p|~p),144,0.5074117739063531,8.55452591191399e-11,0.5310402490662072,7.53717071194367e-12
